,y_test,ann_class_0,cnn1d_class_0,cnn2d_class_0,ann_class_1,cnn1d_class_1,cnn2d_class_1,ann_class_2,cnn1d_class_2,cnn2d_class_2,ann_class_3,cnn1d_class_3,cnn2d_class_3,ann_class_4,cnn1d_class_4,cnn2d_class_4,ann_class_5,cnn1d_class_5,cnn2d_class_5,ann_class_6,cnn1d_class_6,cnn2d_class_6,ann_class_7,cnn1d_class_7,cnn2d_class_7,ann_class_8,cnn1d_class_8,cnn2d_class_8,ann_class_9,cnn1d_class_9,cnn2d_class_9
205,2,0.053171135,0.03966898,0.13264099,0.29825652,0.32820278,0.08022264,0.014514626,0.043085586,0.014823788,0.030744683,0.03276015,0.043549314,0.020159231,0.007289551,0.0051366827,0.04053076,0.02680174,0.0053649084,0.025285333,0.022550642,0.019802053,0.2098407,0.37559253,0.6434962,0.0697939,0.04583671,0.009319249,0.23770304,0.07821142,0.045644183
206,9,0.0027558913,0.00010694126,0.00013545592,0.010626413,0.00019599346,0.0029608677,0.0057077208,8.3638704e-05,0.0012158414,0.17404816,0.0011042506,0.0043661557,0.0004084632,5.6410786e-06,4.558218e-05,0.012908204,0.00014568803,0.003769823,0.0013497309,2.4848432e-05,0.00012883882,0.036709443,0.003792227,0.014309966,0.05886783,0.027880685,0.044773478,0.69661814,0.96666014,0.92829406
207,8,0.071918726,0.06704776,0.080348745,0.09702258,0.07210564,0.08002407,0.20028846,0.029249843,0.18902253,0.03409675,0.014185509,0.042881094,0.032639287,0.0050807926,0.038326874,0.033909846,0.019937284,0.061209753,0.015929023,0.015668977,0.06856497,0.123436704,0.52278036,0.25928777,0.33266905,0.21067531,0.10703014,0.05808964,0.043268528,0.073304094
208,9,0.01919321,0.0025553342,0.0013446762,0.111810565,0.008064699,0.03710451,0.04079013,0.0015899368,0.012104762,0.045578666,0.0034518305,0.01524292,0.004111847,0.00026705593,0.0014692134,0.02984933,0.0029046778,0.011669026,0.0075298506,0.00066873274,0.001897932,0.10189478,0.04398865,0.049683444,0.35452813,0.06969128,0.32355115,0.28471348,0.86681783,0.5459324
209,3,0.00021499049,9.073272e-06,2.0194063e-06,0.00083076156,0.00011849717,0.000417732,0.0021914095,0.00016700264,2.5779495e-05,0.9536763,0.99812144,0.99651575,6.547542e-05,2.7636734e-06,7.0530024e-07,0.00076914625,1.2900712e-05,2.2427012e-06,0.00019830442,2.0441434e-05,2.7123829e-06,0.0017955079,0.00029651698,8.3273e-06,0.0031737755,3.8346374e-05,6.508657e-05,0.037084494,0.0012131102,0.0029596617
210,9,0.00017606883,1.5715382e-07,6.77268e-07,0.0007436431,2.964503e-06,3.7787035e-05,4.5549274e-05,7.531568e-08,1.838727e-05,0.004591007,4.2525535e-06,6.2925465e-05,5.7198667e-06,1.0728729e-09,5.169874e-08,0.0010051372,3.1511212e-07,9.735813e-05,1.4026397e-05,1.5420966e-08,6.184535e-07,0.002600712,0.00037850006,0.00027726602,0.017963406,7.940767e-05,0.00029658803,0.9728547,0.9995343,0.99920833
211,8,0.00601816,0.028841589,0.0014897521,0.03910058,0.020810338,0.034305237,0.13029416,0.014783605,0.0040472597,0.0056601875,0.015084304,0.0066847485,0.0053579896,0.004902562,0.004036085,0.030321175,0.017399179,0.0514892,0.015231027,0.017191257,0.007919042,0.41768515,0.23985036,0.107789926,0.31608173,0.54009616,0.667873,0.0342499,0.10104064,0.114365675
212,7,0.0012239346,7.03811e-06,1.820334e-05,0.017557386,8.427698e-05,0.00014363442,0.004054063,1.7406468e-07,4.3615768e-05,0.00013882962,1.451575e-06,1.0457257e-05,0.00013413407,1.8003483e-08,1.4270923e-06,0.0035494335,2.8757445e-06,9.027013e-06,0.0010259852,2.2905665e-06,8.5975944e-07,0.94873065,0.9997427,0.99966216,0.01292925,3.1614625e-05,5.058977e-05,0.010656373,0.00012764227,5.9912403e-05
213,5,0.026480589,0.0057308846,0.0068396176,0.079929106,0.0146653075,0.016945958,0.028140677,0.00089167437,0.0021886586,0.2601452,0.0034414588,0.7600423,0.0068948143,0.0009548077,0.0005981902,0.030167917,0.006351562,0.0007497793,0.014996813,0.006209158,0.0006157617,0.23606324,0.9238614,0.16744073,0.035821017,0.023250017,0.01387584,0.28136075,0.01464375,0.03070326
214,1,0.0058458894,0.000100204714,2.1976894e-05,0.71942306,0.99615693,0.9951862,0.004577748,0.0003201274,0.00017564998,0.0019128682,0.00012036085,0.0005337361,0.039547857,2.0011894e-05,0.000107264284,0.018863495,7.270129e-05,0.0001415504,0.07940457,6.690515e-05,0.001965229,0.081700005,0.001954461,0.0006177475,0.0221309,0.00024119401,0.00013555831,0.026593858,0.00094704184,0.0011150431
215,1,0.009547419,0.012421602,0.0052428585,0.09517256,0.65058696,0.6322032,0.023174882,0.0062414096,0.011692938,0.006221592,0.001578049,0.0024148228,0.0020910543,0.00159564,0.014201086,0.024874717,0.0077154553,0.02321705,0.011024318,0.0035464515,0.018457294,0.6729715,0.2439018,0.21810804,0.061912727,0.024446772,0.04086552,0.09300927,0.047965944,0.033597216
216,7,0.0023358013,0.00035535533,5.8214497e-05,0.033995565,0.0029824292,0.00080396933,0.008431051,4.2158215e-05,0.00014819206,0.0010182644,8.112767e-05,2.65877e-05,0.0008225981,1.3350655e-05,2.8045624e-05,0.0099415425,0.0004094964,0.00042353058,0.0057759727,0.0003328665,2.3955175e-05,0.9030714,0.99318504,0.9976776,0.012156947,0.00050527137,4.81313e-05,0.022450807,0.0020928292,0.00076175627
217,2,0.023892192,0.024347031,0.016730238,0.20918441,0.10491447,0.08521071,0.010730018,0.050413635,0.015642358,0.17688762,0.3453501,0.4025012,0.011060865,0.011018905,0.005269078,0.028354002,0.025490675,0.009470964,0.020695657,0.025620198,0.0074508106,0.06919982,0.08182336,0.022994133,0.05732685,0.025228562,0.016620962,0.39266855,0.3057931,0.4181095
218,7,0.0019998667,0.003581919,1.7691667e-05,0.03429032,0.016224518,0.0011672293,0.008298479,0.0006983211,0.00014300495,0.0002392557,0.0010988879,1.2769874e-05,0.0008855793,0.00015231706,1.0965381e-05,0.0064901956,0.0022789666,0.00020928516,0.0038981696,0.0027988467,7.636717e-06,0.9188379,0.9576516,0.99776363,0.016278662,0.0059739538,0.00013520353,0.008781541,0.009540645,0.0005324707
219,9,0.0006347099,5.6587385e-05,0.00031371287,0.00037877227,5.483359e-06,0.010306693,0.000537397,8.435771e-06,8.814255e-05,7.1188755e-05,1.4803849e-06,0.0010116292,4.7041826e-06,4.7370298e-07,0.017479088,0.00022219143,7.858425e-07,2.5207934e-05,6.9435686e-07,7.5193867e-07,6.550973e-05,0.00040010444,0.00030655222,0.00010729388,0.9483976,0.9995229,0.94101125,0.04935268,9.65513e-05,0.029591491
220,9,0.026226562,0.008929602,0.013169143,0.12173771,0.06158524,0.02547652,0.02361442,0.01160117,0.029467156,0.03362585,0.17566264,0.022023106,0.008191788,0.0013841777,0.0051715896,0.041378763,0.009602859,0.0043861666,0.01756084,0.0052485834,0.0052255583,0.41167042,0.18807684,0.3435633,0.07638926,0.03634556,0.5130218,0.23960438,0.50156325,0.038495686
221,1,0.028992604,0.000243668,9.123108e-05,0.459271,0.98397475,0.97286665,0.025865538,0.0009072164,0.0008453633,0.02224001,0.0002844093,0.0051130047,0.009031748,4.832992e-05,0.00011174114,0.024183992,0.00024488455,0.0005306327,0.019435959,0.00015464393,0.002693641,0.21675248,0.008584295,0.0016232978,0.086305484,0.0009327512,0.0013289528,0.10792116,0.00462512,0.014795611
222,7,0.042592395,0.015521439,0.005672016,0.08359272,0.05069544,0.012839074,0.030235374,0.0033585925,0.0035719352,0.018353408,0.0050430736,0.0033965143,0.0028684868,0.00030693065,0.000450205,0.01633348,0.0022192907,0.0006468744,0.005971397,0.0028566485,0.00045766204,0.67300856,0.8948384,0.96709543,0.043100465,0.004322639,0.0011685144,0.08394375,0.020837625,0.0047017625
223,1,0.026778957,0.006187086,0.0071959337,0.3466629,0.934731,0.8577855,0.03168505,0.0060871947,0.0041025877,0.012955989,0.0017205446,0.011668196,0.009122593,0.00082728936,0.0033220404,0.027414132,0.0017032182,0.003880601,0.022202747,0.0013903119,0.008221506,0.3501585,0.026885364,0.055754792,0.088774785,0.0082534645,0.011806666,0.0842444,0.012214524,0.03626213
224,3,0.011142273,0.00028577342,0.00073575263,0.018911991,0.0007036931,0.0011391132,0.021266954,0.0013328748,0.0016988736,0.7505877,0.98911756,0.98958534,0.0035954344,7.075047e-05,8.832261e-05,0.010937444,0.00013997057,2.0776113e-05,0.0061358674,0.0001867648,0.00012117369,0.04841703,0.0012952022,0.00040525445,0.013677615,0.00025279832,0.0007948319,0.11532764,0.006614668,0.005410635
225,2,0.012924347,0.0283416,0.037159592,0.017707918,0.04377824,0.013765039,0.28869626,0.23386623,0.36953622,0.1776643,0.13162516,0.087389596,0.003660389,0.00995055,0.009275493,0.017388148,0.024285542,0.011541787,0.0043671215,0.021377921,0.011758079,0.05248342,0.095674224,0.2478051,0.3638692,0.15370543,0.18897206,0.061238963,0.25739512,0.022796948
226,3,0.000452674,2.055005e-06,2.1960454e-06,0.0018375568,2.9904984e-05,0.000607622,0.0046512983,6.157889e-05,2.434038e-05,0.9208092,0.9991762,0.99410474,0.00014744885,7.1080467e-07,5.784073e-07,0.0016263814,3.3629667e-06,2.4639194e-06,0.00041784247,5.2095393e-06,2.2094223e-06,0.0029749167,6.656582e-05,9.882972e-06,0.008834892,1.2580129e-05,6.8612746e-05,0.058247678,0.00064176985,0.005177313
227,1,0.0062014195,1.8926373e-06,1.2176147e-05,0.63374573,0.9995886,0.9975908,0.009748571,5.9743934e-06,1.9377947e-05,0.0009636586,1.5714444e-06,4.095256e-05,0.00533561,1.669545e-07,6.342729e-05,0.010237631,1.7204054e-06,6.440181e-05,0.019566108,1.4461286e-06,0.00060962944,0.25876403,0.00034311067,0.0011502436,0.037562247,5.8686246e-06,0.00014406243,0.017874911,4.9786828e-05,0.00030521266
228,7,0.0072362176,0.02214789,0.003820671,0.05804796,0.051602706,0.035689812,0.014398882,0.008797229,0.0075063803,0.00966541,0.02011475,0.014835834,0.0025670747,0.0053078523,0.004482239,0.0395687,0.035091095,0.014977437,0.011929226,0.013202871,0.0022796108,0.5856897,0.5630036,0.21867684,0.055782482,0.08053184,0.64013255,0.21511436,0.20020017,0.057598636
229,3,0.00034549474,1.4547902e-06,1.1339923e-06,0.0013101408,1.6065978e-05,8.150015e-05,0.00403657,4.2748332e-05,1.1120648e-05,0.93184316,0.99929667,0.99886274,0.00010248182,4.2831698e-07,2.1193313e-07,0.0012475807,2.419639e-06,4.9498664e-07,0.00028550395,3.8293542e-06,7.947914e-07,0.0023161059,7.2590556e-05,4.4327703e-06,0.007756796,9.595054e-06,2.7798718e-05,0.05075606,0.0005541475,0.0010099042
230,3,0.04219733,0.004698563,0.004407358,0.037944578,0.010845072,0.027302518,0.0026841988,0.0023643135,0.009532245,0.030428357,0.0038105012,0.025355158,0.0025875678,0.0005264713,0.0032992682,0.013034972,0.0039144126,0.011520371,0.0011648963,0.0012028986,0.0033036906,0.03150737,0.050671875,0.012110065,0.114099115,0.4582246,0.44837147,0.72435164,0.4637413,0.45479783
231,1,0.0096062645,8.323526e-05,0.00028768132,0.89493155,0.99745816,0.9860438,0.0015168872,7.059545e-05,0.00018102683,0.0002944167,1.9183512e-05,0.00038307044,0.0028697667,7.329877e-06,0.0007478978,0.0026063968,3.3009386e-05,0.0005694545,0.0030595828,2.3888273e-05,0.0017290603,0.043172676,0.0016278615,0.0056904065,0.027938267,0.00011499256,0.0023038455,0.014004104,0.0005617097,0.0020635992
232,1,0.028949426,0.0005069773,0.000111428344,0.44195563,0.95610356,0.96591246,0.02607067,0.0010796322,0.0010254532,0.02462379,0.0005051082,0.0067675267,0.00949225,0.00010173379,0.00012949813,0.026299661,0.00057568273,0.0006209003,0.02046021,0.00023517845,0.002718084,0.20931718,0.017087314,0.0018396896,0.09170025,0.0025004598,0.0018659412,0.12113093,0.0213044,0.019008856
233,3,0.0008935,4.6800136e-07,3.255172e-07,0.0032552797,7.858262e-06,1.1652601e-05,0.004432759,1.4088354e-05,2.9870014e-06,0.91256493,0.99934906,0.9996133,0.00030085462,9.641016e-08,3.8262552e-08,0.002263235,7.691889e-07,9.100631e-08,0.0008982382,1.0846144e-06,1.2726846e-07,0.008002589,3.6666268e-05,2.848491e-06,0.0037049113,2.2074366e-06,9.748953e-06,0.06368364,0.00058767525,0.0003588258
234,7,0.0043370947,5.610365e-05,0.0002754034,0.059026353,0.0019500332,0.0013511927,0.019366749,5.655988e-06,0.00075353315,0.0009233449,4.0211307e-05,0.00016736353,0.0012207895,1.1147778e-06,7.197227e-05,0.01347147,9.517902e-05,0.000794181,0.006036656,5.409104e-05,3.938391e-05,0.81309676,0.9956933,0.9928925,0.055653557,0.00044758598,0.0024846767,0.026867146,0.0016566172,0.0011699043
235,9,0.010383556,0.0005102037,0.0014903006,0.027104102,0.0021188154,0.016883157,0.0057125604,0.0004494874,0.0038492656,0.032169893,0.006882517,0.010559281,0.0014211844,5.536696e-05,0.0011705254,0.016816534,0.00069787644,0.013280733,0.0016979794,0.0002287077,0.0019976147,0.029799733,0.040101748,0.010691681,0.22485799,0.0070865853,0.055162843,0.65003645,0.9418687,0.8849146
236,8,0.018139932,0.030906908,0.011163493,0.039510652,0.027239494,0.024908502,0.020015886,0.014672474,0.043931153,0.028358396,0.016437052,0.024520917,0.0021857875,0.00720078,0.006067242,0.02697452,0.018278908,0.032865595,0.002967428,0.008337643,0.0066232355,0.07483733,0.077807315,0.101829685,0.3298368,0.421685,0.41551393,0.45717326,0.37743443,0.33257627
237,7,0.0077636107,0.02204016,0.00096306787,0.032461204,0.02843298,0.00773354,0.0026990704,0.0053183176,0.00058715424,0.001707736,0.016768586,0.0006189646,0.00011763089,0.0026143782,0.00013860964,0.004093244,0.017190512,0.000649909,0.00057439844,0.011086197,0.00031496168,0.8651617,0.776235,0.9819424,0.013918862,0.04381287,0.0030246198,0.071502596,0.076500945,0.004026781
238,4,0.042671114,0.018690135,0.014708568,0.11470302,0.027178485,0.011605454,0.030998811,0.0089530535,0.0010580835,0.00434336,0.009937366,0.0006374902,0.55490345,0.8352418,0.9568972,0.043001465,0.012772199,0.0003560266,0.06488078,0.042390678,0.0006837432,0.06448019,0.01112818,0.008452403,0.057913322,0.018020561,0.00379924,0.022104584,0.015687667,0.0018017851
239,5,0.03572002,0.01442773,0.034127902,0.08839332,0.018325312,0.026893687,0.053417526,0.005624742,0.011554975,0.116863586,0.02601367,0.31532916,0.014794519,0.0017199394,0.0041725505,0.043759003,0.0089466795,0.0031170654,0.026313758,0.015000698,0.0041836877,0.40489978,0.8733307,0.5595836,0.045750182,0.0103599075,0.012015135,0.1700883,0.026250547,0.029022211
240,3,0.014582744,0.0061678463,0.0031138607,0.03851238,0.01712857,0.012090038,0.09922956,0.015486212,0.0076889885,0.23072235,0.63538295,0.61989415,0.021823363,0.0049816878,0.0013135285,0.058545332,0.012279945,0.0070588207,0.026063755,0.010539602,0.0016969636,0.06719386,0.07158601,0.015969595,0.24438526,0.013197253,0.05002827,0.19894138,0.2132499,0.28114572
241,9,0.0067373365,0.002598833,0.00021946679,0.12615956,0.019880427,0.007204262,0.010038156,0.003189813,0.002198447,0.026623782,0.0114424415,0.0045012557,0.0069403653,0.0005578106,0.00013086502,0.05387952,0.0051902384,0.023164382,0.040058453,0.001101171,0.00035703531,0.38680673,0.07254426,0.032737598,0.036593687,0.011415732,0.0075376094,0.3061624,0.87207925,0.921949
242,7,0.018216725,0.021416288,0.0043223766,0.18180545,0.049082473,0.079647586,0.0446226,0.01016312,0.032924734,0.0060546747,0.0268442,0.010345102,0.0055538435,0.004323024,0.0037948668,0.027194431,0.027693277,0.067689724,0.017563015,0.0099542355,0.0111125065,0.5225911,0.50497913,0.641085,0.114806116,0.05064919,0.023324486,0.06159211,0.29489508,0.12575361
243,7,0.006174308,0.0075225662,0.046795983,0.10210477,0.52091396,0.3385617,0.011280302,0.0038213835,0.015584959,0.0014416233,0.001738755,0.0052831713,0.00594622,0.0020551474,0.04813831,0.012691877,0.00816183,0.00824573,0.018293723,0.015003558,0.091069676,0.81285393,0.41355154,0.38489133,0.012920312,0.011285294,0.04128184,0.016292939,0.01594604,0.020147245
244,8,0.013749021,0.0028499565,0.008875574,0.101456575,0.0034368758,0.05465898,0.05976401,0.002163214,0.020091355,0.0145298755,0.0047527323,0.19963092,0.0020075762,0.00040698802,0.0095779495,0.020322619,0.0026685633,0.0077404757,0.0045750565,0.0010963231,0.0058778627,0.22769001,0.023082603,0.09496494,0.43387887,0.7521705,0.5588122,0.12202639,0.2073722,0.03976978
245,7,0.002336716,0.0003528144,5.8098387e-05,0.034023087,0.0029782902,0.00080264366,0.008435569,4.17952e-05,0.0001481992,0.0010195185,8.038968e-05,2.655662e-05,0.00082366186,1.3179417e-05,2.7951644e-05,0.009945535,0.0004060985,0.00042369743,0.005782347,0.0003299892,2.3936005e-05,0.90301204,0.99321985,0.9976781,0.012159405,0.00050169334,4.811916e-05,0.02246213,0.0020758817,0.0007627215
246,7,0.02907942,0.0024190461,0.0073036714,0.078407906,0.005362659,0.004475447,0.029271698,0.00024762336,0.003917672,0.01792205,0.0007977319,0.0037057088,0.0045645037,3.1434167e-05,0.00036669607,0.02208573,0.0007288648,0.0010701198,0.011268584,0.0007343548,0.0007782399,0.69741094,0.9792317,0.9682786,0.031099755,0.0011041894,0.0021844388,0.07888938,0.009342455,0.007919434
247,1,0.030147813,0.00012188041,8.202047e-05,0.44828168,0.9878087,0.97181463,0.027679702,0.00041315565,0.0007272057,0.024505641,0.00012880677,0.005172967,0.008981386,1.982298e-05,0.00010225316,0.024279311,0.00013208245,0.00049089803,0.018948242,8.116795e-05,0.0022132238,0.21521373,0.008191768,0.0016398785,0.09100935,0.0005009564,0.0013028386,0.11095321,0.0026015628,0.016454076
248,8,0.029900098,0.03883551,0.015273521,0.10439747,0.24268119,0.07931234,0.060539886,0.059861552,0.034603223,0.042557105,0.01694966,0.047635406,0.008405705,0.01427538,0.013611128,0.0472228,0.026345145,0.013771172,0.013905007,0.01721192,0.010833962,0.1889141,0.13618799,0.14403462,0.25990358,0.3226926,0.60030264,0.24425423,0.124959074,0.040621992
249,9,0.013302771,0.0012296232,0.0010283309,0.040063385,0.0025264518,0.026260516,0.12757047,0.001188265,0.00854317,0.08929174,0.0073952517,0.019098355,0.0055649593,0.00016704822,0.00046241275,0.04334239,0.0018261108,0.04905724,0.015601337,0.00061450363,0.0040680957,0.30378717,0.033287648,0.05430324,0.21465339,0.043636505,0.044295747,0.14682232,0.90812856,0.79288286
250,9,0.00917797,0.0033421654,0.011744556,0.24645568,0.2733543,0.19745025,0.0092216665,0.0010243234,0.0036952114,0.004202558,0.0008701539,0.0099271815,0.002092493,0.00024152268,0.0014678384,0.02155944,0.003331926,0.0034644508,0.011246719,0.002474053,0.02990589,0.49857232,0.68612766,0.7125356,0.068941325,0.0069076424,0.003218892,0.1285299,0.022326319,0.026590034
251,7,0.003020361,0.0011404597,0.00093370123,0.034011308,0.0071410732,0.0003398586,0.0062110582,0.00023441331,0.00025197287,0.0019275277,0.0009848878,0.00015219745,0.0004739776,8.869453e-05,2.6938282e-05,0.014102081,0.0013308941,8.822587e-05,0.004463917,0.0014103052,3.556179e-05,0.83794415,0.9563233,0.99683595,0.021201514,0.0061044144,0.0008539177,0.07664405,0.02524158,0.00048165207
252,1,0.030147921,0.00012188237,8.201637e-05,0.4482775,0.9878077,0.9718142,0.027679624,0.00041311505,0.000727186,0.024505619,0.00012881374,0.005172984,0.008981347,1.9825096e-05,0.000102254286,0.024279252,0.00013207918,0.00049090385,0.018948464,8.117312e-05,0.0022131575,0.2152169,0.008192591,0.0016399012,0.091008894,0.00050092983,0.001302841,0.11095448,0.0026019432,0.01645451
253,7,0.012586003,0.02735749,0.0067922436,0.042258814,0.085633665,0.013538083,0.073683634,0.05500542,0.08748598,0.06291094,0.055076677,0.014532199,0.002226415,0.0036008223,0.0029405702,0.034220275,0.016287785,0.05456839,0.006364892,0.0183567,0.0046793437,0.24231027,0.46060842,0.35269502,0.26278275,0.10868524,0.14009815,0.26065603,0.1693878,0.3226701
254,8,0.0053744805,0.00016810698,0.00014455855,0.035582554,4.1556177e-05,0.00027553682,0.051725462,5.2643718e-05,4.7046997e-05,0.0028670402,2.0288027e-05,0.00013434819,0.0018425616,4.3306827e-06,0.00022397331,0.012281104,2.220133e-05,2.3243469e-05,0.0027795278,9.64397e-06,1.964125e-05,0.061724387,0.0011125774,0.01962893,0.7817788,0.9961198,0.9792644,0.044043984,0.0024487558,0.0002383604
255,9,0.0050315056,0.0036797787,0.00049356994,0.050895616,0.01826864,0.007503725,0.007476034,0.0020846245,0.0023041903,0.061086904,0.011748648,0.0041075577,0.0027350392,0.00077016954,9.020065e-05,0.043577228,0.0062316037,0.008606392,0.016449697,0.0054058353,0.00049831375,0.16073704,0.39665475,0.08935722,0.058710765,0.02502814,0.009101143,0.5933002,0.53012776,0.87793773
256,7,0.09340877,0.17362286,0.021019218,0.08705989,0.10250234,0.00511533,0.01731779,0.028390735,0.011777002,0.013197983,0.02124098,0.00809616,0.002680762,0.010053321,0.0017166652,0.017610094,0.022759909,0.0022894274,0.0028732235,0.021806266,0.0010504774,0.49429289,0.46078187,0.87064844,0.08643306,0.105455935,0.058161903,0.18512556,0.053385757,0.020125337
257,9,0.007824554,0.005584517,0.0006026776,0.0114577925,0.007679481,0.0036778373,0.029516464,0.00736703,0.0032264285,0.70132023,0.09733749,0.69813424,0.0011833578,0.0008491514,9.8507735e-05,0.0098747155,0.0061405883,0.0011108505,0.0024336039,0.0027698346,0.00022436415,0.04457925,0.0721395,0.0058672326,0.034767136,0.02578349,0.011442004,0.15704294,0.77434886,0.27561575
258,9,0.030447496,0.001813953,0.0021343098,0.041128412,0.0023539625,0.019769372,0.0017482279,0.0015817825,0.010106401,0.018056683,0.0087575,0.013031763,0.0016374913,0.00028044797,0.0021519829,0.011650919,0.002199139,0.016913934,0.00092120044,0.00079512375,0.0031420663,0.033815973,0.0430968,0.00937344,0.100174665,0.17147829,0.2510282,0.7604189,0.76764303,0.67234856
259,7,0.0044990154,0.025839584,0.0012121788,0.062096525,0.06942757,0.0377922,0.017161828,0.011597235,0.007029621,0.0077897464,0.017228018,0.0012970263,0.0040575503,0.021411564,0.0019555816,0.036046397,0.059792433,0.08541165,0.0281521,0.062317055,0.0056808675,0.7286491,0.6477039,0.8319188,0.027068803,0.038051907,0.0043186177,0.084478974,0.04663079,0.023383483
260,7,0.008162134,0.00016098445,0.002023306,0.062254783,0.0064047226,0.010347462,0.058424138,2.0372427e-05,0.0046694144,0.0038117422,3.3449913e-05,0.000791511,0.00249112,3.1015238e-06,0.00078255165,0.02219821,0.00015526095,0.0013691752,0.00609113,0.00012976633,0.0017818589,0.22907878,0.9893064,0.94297516,0.5345722,0.0025480539,0.03259329,0.07291574,0.0012378554,0.0026662725
261,7,0.012902458,0.0140160965,0.010888753,0.1774007,0.18854499,0.17229564,0.029243935,0.009397057,0.005799385,0.047423504,0.010142315,0.00953277,0.010981304,0.005327978,0.0020666032,0.059677016,0.019467618,0.0037306861,0.048623074,0.028302819,0.020852376,0.27503076,0.43146482,0.73748314,0.10005845,0.14025941,0.01036314,0.23865886,0.15307689,0.026987461
262,0,0.21986404,0.22528136,0.77940553,0.09968425,0.1257588,0.0053290823,0.015903208,0.04668447,0.0104679875,0.041646007,0.03774662,0.026369436,0.018195463,0.034109317,0.009537043,0.026023809,0.0377621,0.0005228408,0.004630283,0.040016975,0.0031294134,0.10165292,0.20120347,0.14519428,0.14777109,0.19853652,0.008303536,0.32462895,0.052900426,0.011740803
263,9,0.0021945038,0.00013566623,0.0065081944,0.038592048,0.00046540613,0.016324254,0.0024867353,7.9933605e-05,0.010157588,0.010886972,0.00092613883,0.005597443,0.0003347342,8.314535e-06,0.00048815666,0.017343767,0.00021504764,0.012003433,0.0046164496,7.367222e-05,0.002503679,0.5226152,0.010548108,0.17189956,0.017572908,0.005492607,0.0077809617,0.38335663,0.9820552,0.7667368
264,3,0.017096039,0.0009748894,0.004261001,0.057351124,0.0039169705,0.016792517,0.07261094,0.0064796894,0.009018337,0.29143533,0.90409946,0.708571,0.034014855,0.00062331295,0.0018559834,0.06752766,0.001776098,0.0067667947,0.046201743,0.0017426796,0.002331116,0.09345569,0.011160981,0.022494,0.11585493,0.002920348,0.03140516,0.2044516,0.06630575,0.19650398
265,9,0.011467281,0.00621795,0.0016977165,0.029004067,0.0054526553,0.009063481,0.011949875,0.0042110067,0.03142276,0.037995085,0.005380213,0.008779912,0.0015553072,0.0007947367,0.0015538784,0.025452439,0.005324534,0.005337822,0.0025852947,0.0018818039,0.001094042,0.06714761,0.06298972,0.04686332,0.20483911,0.64609426,0.67193747,0.608004,0.26165316,0.2222496
266,8,0.015469007,0.013842842,0.021616595,0.03002879,0.020954294,0.030854493,0.01337239,0.0068170773,0.059386134,0.026963677,0.010884882,0.035239786,0.0014224801,0.0025414967,0.008730481,0.022613505,0.012304886,0.036878653,0.0019640245,0.0037550621,0.01067251,0.06666475,0.10943138,0.15554084,0.27281666,0.22491604,0.34235552,0.5486847,0.5945521,0.29872498
267,6,0.065738566,0.13513927,0.098612234,0.23788717,0.23597427,0.18246585,0.05630476,0.061146136,0.107845075,0.04174751,0.06923855,0.06316615,0.024169186,0.012210987,0.020621307,0.0396973,0.028420096,0.015082079,0.03228752,0.0541505,0.24507238,0.308978,0.32760856,0.17227761,0.084571734,0.023646882,0.055702157,0.10861827,0.05246486,0.039155047
268,9,0.004612829,4.253939e-05,7.980451e-06,0.018537087,0.00017421333,0.0005659597,0.00488007,2.2876651e-05,0.0001604464,0.014664839,0.00031632962,0.00016623468,0.00040856,1.7488333e-06,3.5670707e-06,0.013554103,7.004816e-05,0.0009236167,0.00073350075,8.058554e-06,1.1359957e-05,0.034618698,0.0036322267,0.0014973568,0.23338485,0.010226098,0.01405787,0.6746055,0.9855058,0.98260564
269,3,0.019385207,0.0004142535,0.0012523483,0.02035245,0.00063666725,0.00032617812,0.033244867,0.0013669082,0.00059548015,0.70424587,0.9882323,0.99323624,0.006534107,0.00013233218,0.00014356771,0.014272641,0.00016426558,9.291886e-06,0.0077196597,0.00023129268,4.781943e-05,0.06401478,0.0015519492,0.0002448468,0.017478334,0.00039607307,0.00037130844,0.112752005,0.006873951,0.0037728755
270,0,0.2889877,0.41232473,0.20237346,0.06185243,0.062395,0.017229475,0.04671473,0.026361074,0.008763405,0.012158483,0.028955504,0.0022815394,0.2914775,0.3642157,0.74213964,0.036551658,0.010117748,0.00015048067,0.015904278,0.040503535,0.0025486029,0.11113503,0.023726651,0.01302328,0.088874064,0.023085158,0.010412528,0.046344295,0.008315031,0.0010774547
271,7,0.08662327,0.12554201,0.015138076,0.08791893,0.077231005,0.0045630643,0.017435744,0.027690053,0.011580715,0.01266238,0.03003555,0.008129066,0.0026138783,0.0102154,0.001316513,0.017695108,0.027374392,0.0022908582,0.0029605494,0.02311377,0.00075862044,0.5065452,0.491348,0.8875353,0.08506741,0.10391096,0.04597715,0.18047756,0.083538935,0.022710556
272,7,0.011090579,0.00040432543,0.00051190367,0.06520438,0.004406503,0.0026216805,0.021141574,3.0127832e-05,0.0011318247,0.0012544796,7.360704e-05,0.00025848654,0.0026192355,4.869968e-06,0.000197426,0.012444767,0.0002100869,0.0013047917,0.005643185,0.00016498452,6.232045e-05,0.81560165,0.9921457,0.9847564,0.041944433,0.0007292529,0.0061103464,0.023055738,0.0018304973,0.0030448432
